26.1,0,0.5,0.88,23.9,7.1,0.797
26.6,0,0.3,0.87,24.2,7.5,0.932
27.2,0,1.3,0.83,24,7.8,1.188
27.6,0,0.8,0.8,23.8,8.2,1.389
28.9,0,1.6,0.75,24,8.4,1.738
29.9,0,1.5,0.66,22.8,8.2,2
31,0,1.9,0.61,22.5,7.8,2.034
32.4,0,1.8,0.57,22.7,7.3,3.059
32.2,0,1.4,0.56,22.3,7.1,2.809
33.4,0,1.7,0.55,23.1,6.6,3.252
33.7,0,0.6,0.57,23.9,6.2,2.678
33.1,0,1.2,0.55,22.8,5.8,2.88
32.9,0,1.5,0.55,22.6,5.8,2.796
32,0,1.3,0.6,23.2,5.9,2.411
31.2,0,1.2,0.64,23.5,6.2,2.187
30.1,0,1.3,0.7,24,6.8,1.621
29.2,0,2.1,0.74,24,6.9,1.543
28.7,0,1.1,0.75,23.8,6.7,1.285
28.2,0,0.3,0.78,23.9,6.9,1.239
27.5,0,0.7,0.82,24.1,7,1.429
26.8,0,0.5,0.85,24,6.9,0.71
26.7,0,0.8,0.86,24.1,7.3,0.9
26.3,0,0.8,0.87,23.9,7.4,0.684
26,0,0.7,0.88,23.8,7.3,0.657
26,0,0.8,0.88,23.8,7.5,0.673
25.7,0,1.4,0.89,23.7,8,0.586
26.7,0,1.2,0.85,23.9,8.1,0.534
27.8,0,0.9,0.81,24.2,8,0.559
28.3,0,1.5,0.79,24.3,7.9,0.517
30.1,0,1.5,0.68,23.5,7.5,1.213
31.2,0,1.4,0.6,22.5,7,1.95
31.9,0,1.3,0.57,22.3,6.5,2.095
32.6,0,2.1,0.53,21.7,6.1,2.452
33.7,0,1.8,0.52,22.4,5.2,2.222
33.4,0,2.1,0.52,22.1,4.7,2.012
33.3,0,1.7,0.53,22.4,4.3,2.023
32.4,0,1.9,0.58,23,4.2,1.591
31.5,0,1.5,0.63,23.5,4.3,1.315
30.2,0,0.6,0.68,23.6,4.7,1.172
29.6,0,1.6,0.68,23,5.2,1.118
28.5,0,1.3,0.74,23.4,5.4,0.827
27.7,0,1.1,0.78,23.5,5.4,0.638
27.1,0,1.4,0.81,23.5,5.2,0.479
26.6,0,0.9,0.82,23.2,5.4,0.425
26.4,0,1.1,0.79,22.4,5.8,0.459
26,0,1,0.81,22.4,6.1,0.446
25.7,0,0.5,0.8,21.9,6,0.572
25.2,0,1.4,0.85,22.4,5.9,0.335
24.8,0,0.6,0.87,22.4,5.8,0.282
25.2,0,0.8,0.83,22,5.9,0.382
26.1,0,1,0.8,22.3,6,0.459
27.1,0,1.1,0.77,22.7,5.8,0.487
28.7,0,1.3,0.69,22.4,5.5,0.784
29.8,0,1.4,0.64,22.2,4.8,1.1
31.3,0,1.1,0.56,21.4,4.3,1.635
32.1,0,2.4,0.54,21.6,3.8,1.573
32.5,0,1.8,0.56,22.5,3.7,1.314
33.8,0,1.9,0.56,23.7,3.2,1.32
33.2,0,2.1,0.54,22.6,2.8,1.715
32.9,0,2.2,0.56,22.9,2.6,1.532
32.2,0,1.7,0.6,23.4,2.5,1.1
30.8,0,1.7,0.66,23.7,3,0.798
29.3,0,2.4,0.71,23.4,4.2,0.66
28.4,0,1.6,0.73,23,4.7,0.707
28,0,2,0.74,22.9,5.3,0.758
27.2,0,1.8,0.75,22.3,5.3,0.71
26.9,0,0.9,0.77,22.5,5,0.644
26.3,0,0.7,0.8,22.5,4.7,0.608
25.9,0,0.7,0.82,22.5,5,0.513
25.5,0,0.6,0.84,22.5,5.2,0.476
25.2,0,0.9,0.86,22.6,5.8,0.427
25,0,0.8,0.88,22.8,6.1,0.393
24.8,0,1.2,0.88,22.6,6.2,0.34
25.1,0,1.1,0.87,22.7,6.5,0.375
26,0,1,0.82,22.6,7,0.377
28,0,1,0.7,22,6.8,0.625
29.2,0,0.7,0.66,22.1,6.6,0.9
30.1,0,1.1,0.61,21.7,6.5,0.9
31.1,0,2,0.59,22.1,5.6,1.357
32.3,0,1.4,0.53,21.4,4.9,1.185
32.9,0,2.1,0.54,22.3,4.3,1.1
33.6,0,1.4,0.51,22,3.9,1.385
33.4,0,2.4,0.56,23.4,3.7,1.173
33.6,0,1.8,0.51,22,3.7,1.446
33,0,1.2,0.51,21.5,3.7,1.687
32.2,0,1.6,0.56,22.3,4.1,1.535
29.7,0,3,0.7,23.6,4.8,1.1
28.8,0,1.5,0.74,23.6,6,0.539
28.1,0,0.7,0.76,23.4,6.6,0.581
27.8,0,0.5,0.77,23.3,6.7,0.569
27.2,0,1,0.79,23.2,6.7,0.549
27,0,0.5,0.79,23,6.6,0.635
26.7,0,0.9,0.78,22.5,6.6,0.772
26.2,0,1.3,0.78,22,6.9,0.729
25.6,0,0.9,0.85,22.8,6.6,0.465
25,0,1.2,0.88,22.8,6.7,0.4
25.2,0,0.8,0.86,22.6,6.8,0.438
25.2,0,0.3,0.86,22.6,7.4,0.416
26.6,0,0.8,0.81,23,7.8,0.418
27.8,0,1.4,0.76,23.1,8,0.5
29,0,1.3,0.71,23.2,8.3,0.765
31.3,0,1.1,0.64,23.6,8,0.801
31.5,0,1.8,0.6,22.7,7.4,1.245
33,0,1.1,0.55,22.7,7.1,1.502
33,0,2,0.54,22.4,6.6,1.712
33.9,0,2,0.53,22.9,6.2,1.678
33.7,0,1.2,0.52,22.4,5.7,1.726
33.4,0,0.9,0.53,22.5,5.6,1.6
32.1,0,2.3,0.65,24.6,5.7,1.167
30.2,0,2.8,0.72,24.5,5.7,0.852
29.7,0,1.8,0.74,24.5,6.3,0.812
29.2,0,0.8,0.74,24,6.7,0.84
28.6,0,0.9,0.74,23.5,6.8,1.103
28.1,0,1,0.77,23.6,6.9,0.901
27.6,0,2.2,0.78,23.4,6.8,0.947
27.1,0,1,0.81,23.5,6.4,0.732
27.2,0,1.4,0.81,23.6,6.5,0.782
27.1,0,1.3,0.81,23.5,6.8,0.799
27,0,1.4,0.79,23,6.7,0.852
26.7,0,1.2,0.8,22.9,6.5,0.79
26.3,0,1.8,0.8,22.5,6.6,0.777
26.5,0,0.5,0.8,22.7,7.2,0.923
27.1,0,1.7,0.78,22.9,7.1,1.1
27.1,0,2,0.76,22.4,7,1.1
28.2,0,2.1,0.72,22.6,6.8,1.222
28.8,0,1.5,0.7,22.7,7,1.256
29.6,0,2.3,0.65,22.3,6.3,1.343
29.7,0,1.9,0.66,22.6,5,1.335
29.1,0,1.1,0.68,22.5,4.9,1.449
25.4,0,1.2,0.84,22.4,4.8,1.169
27.2,0,1.2,0.77,22.8,4.3,1.556
27.6,0,2.1,0.81,24,3.8,1.1
26.8,0,1.4,0.8,23,3.6,2.183
25.2,0,1.3,0.8,21.4,4.1,2.619
25.6,0,0.9,0.77,21.2,4.4,2.737
25.2,0,1.1,0.78,21,4.8,2.286
25.2,0,1.5,0.78,21,4.5,2.659
24.7,0,1.1,0.83,21.6,4.4,1.507
24.3,0,1.6,0.85,21.6,4.4,1.617
24.3,0,0,0.86,21.8,3.8,1.096
24,0,0.4,0.89,22,3.7,1.1
24.1,0,0.7,0.86,21.6,3.5,1.103
23.6,0,1.1,0.88,21.4,3.5,1.1
23.5,0,0.3,0.88,21.3,3.3,1.262
23.1,0,0.9,0.89,21.1,3.5,0.8
23.3,0,0.6,0.9,21.5,3.4,0.509
24.3,0,0.5,0.86,21.8,3.6,0.947
25.4,0,0.6,0.82,22,3.3,0.988
26.8,0,1.1,0.72,21.3,3.3,1.52
27.9,0,1.2,0.68,21.4,3,2.395
29.5,0,1.4,0.59,20.6,2.3,3.056
30.2,0,1.2,0.58,21,1.4,2.725
30.9,0,1.9,0.53,20.2,1,2.537
31.2,0,2.1,0.53,20.4,0.3,3.6
31.9,0,2.1,0.51,20.4,-0.1,3.964
31.2,0,1.8,0.52,20.1,-0.2,4.017
30.8,0,1.4,0.55,20.7,-0.4,3.187
29.5,0,0.9,0.61,21.1,-0.2,2.722
28.3,0,0.8,0.65,21,0.4,2.219
27.7,0,0.9,0.67,21,0.8,2.288
27.5,0,0.7,0.67,20.8,0.9,2.436
26.8,0,0.2,0.71,21,1,1.994
26.2,0,1.1,0.73,20.9,0.6,2.117
25.5,0,0.9,0.79,21.5,0.6,1.444
24.7,0,0,0.83,21.6,0.7,1.432
24.5,0,0.3,0.83,21.4,0.4,1.055
24.2,0,0.2,0.85,21.5,0.3,0.961
23.8,0,0.3,0.84,20.9,-0.2,0.97
23.6,0,0.4,0.86,21.1,-0.3,1.003
24.4,0,0.3,0.83,21.3,-0.2,1.127
26,0,0.7,0.76,21.4,-0.3,1.637
27.7,0,1.1,0.67,21,-0.5,2.306
29.6,0,1.8,0.62,21.5,-0.5,2.64
31.2,0,2.1,0.59,22.2,-0.9,2.566
31,0,2.5,0.6,22.3,-1.6,2.422
32.2,0,1.8,0.58,22.8,-2,2.225
33,0,2.4,0.53,22.1,-2.2,2.644
32.9,0,2.5,0.52,21.7,-2.8,2.065
33.2,0,2.6,0.53,22.3,-3.1,2.595
33.2,0,2.1,0.53,22.3,-3.2,2.594
32.5,0,1.9,0.54,21.9,-3.4,2.403
31.7,0,1.5,0.58,22.4,-2.9,2.128
30.5,0,0.8,0.64,22.9,-2.4,1.572
30.2,0,1.5,0.66,23.1,-2.2,1.558
29.7,0,0.7,0.69,23.3,-2,1.677
28.5,0,0.8,0.76,23.8,-1.8,0.878
28,0,1,0.78,23.7,-1.7,1.186
28,0,1.6,0.79,24,-2.2,1.123
27.5,0,1.6,0.83,24.3,-2.6,0.911
27.2,0,0.8,0.83,24,-2.8,0.859
26.7,0,0.5,0.85,23.9,-2.5,0.687
26.6,0,0.4,0.85,23.8,-2.5,0.497
25.5,0,0.9,0.89,23.5,-1.8,0.503
26.3,0,0.7,0.86,23.7,-1.1,0.601
27.5,0,1.1,0.79,23.5,-1,0.9
29.2,0,2,0.69,22.9,-0.8,1.169
31.5,0,2.4,0.56,21.6,-1.1,2.069
32.6,0,2.7,0.52,21.4,-1.5,2.656
33.8,0,2,0.5,21.9,-2.1,3.316
34.7,0,2,0.46,21.3,-2.1,3.447
34.4,0,2.3,0.48,21.7,-2.2,3.321
35.4,0,2.7,0.45,21.6,-2.9,3.178
35.1,0,2.9,0.48,22.4,-2.7,3.305
34.6,0,2.3,0.52,23.2,-2.8,2.663
34,0,2.1,0.54,23.3,-3.1,1.544
32.9,0,2.1,0.58,23.5,-2.7,2.442
31.7,0,2,0.59,22.6,-1.9,3.5
30.9,0,2.2,0.63,23,-1.1,3.266
30.2,0,1,0.65,22.8,-1,3.152
30.2,0,0.8,0.64,22.6,-0.9,3.066
29.9,0,0.8,0.66,22.8,0,2.936
29,0,0.6,0.72,23.4,-1.3,1.686
28.3,0,0.8,0.74,23.2,-1.6,1.529
28.1,0,0.8,0.75,23.4,-2.1,1.39
28.7,0,1.4,0.74,23.5,-2,1.163
27.9,0,1.1,0.76,23.2,0,1.179
28.6,0,1.7,0.72,23,-2.2,1.083
29.3,0,2.8,0.68,22.7,0,1.347
30.4,0,2.2,0.66,23.3,0,1.568
30.2,0,1.8,0.67,23.2,0,1.8
31.6,0,2.9,0.62,23.1,-2.1,2.221
33,0,3.3,0.56,23,-2.7,2.832
33.2,0,4.4,0.56,23.2,-4,3.172
32.7,0,4.4,0.58,23.3,0,3.41
30.2,0.7,2.6,0.74,25,-4.9,3.122
29.8,0.1,2.1,0.79,25.7,-5.9,1.768
30,0,4.5,0.69,23.6,-6.2,3.073
29.5,0,2.8,0.73,24.1,-6.9,3.481
30.5,0,2.8,0.66,23.4,-7.1,4.124
29.3,0,5.1,0.66,22.2,-7.4,3.903
29.8,0,5.1,0.64,22.4,-7.2,4.146
29.6,0,4.4,0.66,22.5,-7.7,3.484
29,0,5.5,0.64,22.1,-7.6,5.219
28.3,0.4,4,0.71,22.5,-8.5,4.529
28,0,3.6,0.74,22.9,-8.9,4.622
27.1,0.9,3.5,0.78,22.9,-8.9,2.744
27,0.3,2.7,0.82,23.6,-9.5,4.562
26.5,2,3.2,0.84,23.5,-9.3,2.284
27.1,0.2,3.1,0.82,23.7,-8.9,4.05
27.2,0,4,0.8,23.4,-8.8,4.235
27.7,0,2.8,0.78,23.5,-7.8,3.708
28.5,0,3.4,0.73,23.1,-7.1,3.374
29.2,0,3.1,0.71,23.3,-6.2,3.056
29.8,0,2.2,0.69,23.4,-5.5,2.746
30.7,0,2.8,0.65,23.3,-4.5,3.583
31.6,0,2.3,0.62,23.4,-4.3,3.625
32.5,0,3.5,0.58,23.1,-4.5,3.113
32.4,0,2.9,0.62,24.1,-4.1,2.916
28.1,4.8,2.4,0.83,24.9,-3.9,1.141
29.7,0.7,1.6,0.78,25.4,-4.3,1.361
30.2,0,2.4,0.75,25.2,-4,1.642
28.8,0,1.9,0.78,24.5,-3.6,1.653
29.6,0,1.5,0.76,24.9,-3.3,1.315
29.2,0,1.2,0.78,24.9,-3,1.487
28.7,0,0.5,0.83,25.5,-2,1.1
28.5,0,0.7,0.84,25.5,-1.5,0.865
28,0,0.8,0.87,25.6,-1.1,0.9
28.2,0,0.4,0.86,25.6,-0.9,0.9
27.5,0,1,0.89,25.5,-0.4,0.607
27.6,0,0.1,0.89,25.6,-0.7,0.667
27.1,0,0.1,0.9,25.3,-0.9,0.612
27.6,0,0.5,0.84,24.6,-0.5,0.9
27.2,0,1,0.84,24.2,-0.5,1.402
27.3,0,0.4,0.84,24.3,-0.3,1.602
27.3,0,0.7,0.84,24.3,-0.2,1.616
27.5,0,1.4,0.82,24.1,0.3,1.807
28.2,0,1.8,0.79,24.2,0.5,1.934
29.6,0,2,0.74,24.4,0.8,2.749
30.6,0,1.8,0.68,24,1.1,3.362
30.7,0,1.6,0.67,23.8,1,3.515
32.3,0,1.7,0.63,24.3,0.5,4.037
33.1,0,1.8,0.58,23.7,-0.3,4.207
33.5,0,1.4,0.58,24,-0.7,4.184
33.7,0,2,0.58,24.2,-1.2,3.69
34.2,0,2.1,0.56,24.1,-1.4,4.279
27.6,0,4.9,0.76,22.9,-1,1.591
30.8,0,2.6,0.63,22.9,-0.8,4.313
26.4,3.3,3.7,0.85,23.6,0.7,0.549
25.8,42,1.9,0.93,24.5,1.6,0.348
25.2,7,1.6,0.92,23.8,2.3,0.41
25.1,5.8,0.6,0.93,23.8,2.8,0.749
25.3,1.9,0.3,0.93,24,2.8,1.673
25.2,0.2,0.9,0.93,23.9,2.8,2.206
25.6,0,0.3,0.93,24.3,2.8,1.484
25.6,0,0.8,0.92,24.1,2.7,2.228
25.5,0,1.6,0.93,24.2,2,0.837
25.2,0,0.4,0.94,24.1,2,1.036
25.2,0,1,0.92,23.8,1.6,1.672
25,0,0.7,0.93,23.7,1.9,1.989
25.4,0,1,0.9,23.6,2.2,2.817
26.2,0,0.9,0.86,23.6,2.4,3.626
27.3,0,0.5,0.82,23.9,2.9,2.5
28.9,0,0.6,0.78,24.6,2.9,3.249
29.6,0,1.1,0.74,24.4,2.9,3.148
30.6,0,1.8,0.69,24.2,2.2,3.868
30.1,0.6,0.2,0.75,25.1,2,2.899
30.8,0.5,1.7,0.71,24.9,1.3,4.535
31.5,0,1.3,0.7,25.3,0.9,4.974
27.2,2.4,2.3,0.87,24.8,1.7,4.489
27.1,0.4,1.5,0.9,25.3,2.1,4.403
27.2,0,0.9,0.89,25.2,2.6,5.328
27.2,0,0.9,0.89,25.2,2.8,5.3
26,12.6,1.8,0.92,24.5,3.5,0.6
25.8,7.7,0.9,0.94,24.7,4.1,1.1
25.9,0,0.9,0.93,24.6,4.3,5.4
25.7,0,1.4,0.93,24.4,4.3,2.962
25.8,0,0.5,0.93,24.5,4.3,4.928
25.8,0,0.6,0.93,24.5,4.2,4.125
26,0,0.6,0.93,24.7,3.9,3.494
25.7,0,0.6,0.93,24.4,3.8,1.897
25.7,0,0.5,0.92,24.2,3.8,1.268
25.7,0,0.4,0.92,24.2,3.8,1.16
25.8,0,0.3,0.91,24.2,4.2,1.254
26,0,0.2,0.9,24.2,4.7,1.48
26.6,0,0.5,0.87,24.2,4.8,2.16
27.6,0,0.8,0.81,24,5,3.6
28.5,0,0.8,0.76,23.8,5.3,3.678
28.7,0,1.1,0.76,24,5.1,3.541
29.7,0,0.7,0.74,24.5,4.6,4.321
30.9,0,1.1,0.7,24.7,4.3,4.874
31.6,0,1.2,0.67,24.7,3.9,3.728
31.9,0,1.3,0.63,23.9,3.3,4.316
32.6,0,1.8,0.61,24,3,3.572
31.7,0,1.8,0.64,24,2.9,2.499
30.3,0,2.1,0.76,25.5,3.2,5.299
29.7,0,1.1,0.79,25.6,3.8,4.857
29.7,0,1.6,0.76,25,4.6,3.75
27.2,0,2.6,0.85,24.4,5.5,3.692
26.2,0,1.3,0.89,24.2,5.9,4.428
26.5,0,1.4,0.89,24.5,6.1,2.602
26.2,0,1.1,0.89,24.2,6.2,5.586
26,0,1.4,0.9,24.2,5.8,3.139
26,0,2.1,0.89,24,5.4,3.108
25.6,0,1,0.89,23.6,5.4,1.855
25.3,0,0,0.89,23.3,5.3,3.6
25.3,0,0.7,0.88,23.1,5.6,2.781
25.3,0,1.1,0.86,22.7,6,2.565
26.1,0,1.4,0.81,22.5,6.5,4.5
26.8,0,1.1,0.76,22.2,6.5,5.199
27.6,0,1.6,0.73,22.3,6.5,5.336
29,0,3.2,0.66,21.9,6.5,2.668
29.7,0,2.2,0.64,22.1,6.3,2
30.6,0,2.7,0.62,22.4,5.8,2.617
31.1,0,2.7,0.61,22.6,5.4,1.9
31.8,0,2.7,0.57,22.2,4.9,3.15
31.1,0,3,0.6,22.4,4.5,3.024
31.3,0,3.2,0.58,22,4.1,1.795
30.7,0,2.7,0.62,22.5,4.2,1.05
29.9,0,2.5,0.64,22.3,4.1,1.451
28.2,0,2.8,0.69,21.9,4.5,4.991
27.2,0,2.9,0.69,21,5,5.799
26.7,0,3.6,0.69,20.5,5.5,5.699
26.2,0,2.6,0.7,20.2,5.9,5.087
25.7,0,2.9,0.69,19.5,5.9,5.032
25.2,0,1.8,0.69,19.1,5.8,5.299
25,0,2.1,0.67,18.4,5.5,4.731
24.5,0,2.1,0.67,17.9,5,4.47
24.2,0,1.9,0.69,18.1,4.6,4.008
24.1,0,1,0.7,18.2,4.3,4.442
23.8,0,1.4,0.7,17.9,3.8,4.285
23.6,0,1.9,0.72,18.2,3.6,4.277
24.2,0,1.3,0.69,18.1,3.8,4.311
25.5,0,1.6,0.66,18.6,4.1,4.374
26.8,0,2.9,0.63,19.1,4.1,2.33
27.8,0,2.3,0.63,20.1,4,5.389
28.6,0,2.7,0.61,20.3,3.5,4.647
29.8,0,2.2,0.6,21.1,2.6,4.467
30.6,0,1.9,0.6,21.9,1.9,3.723
31.2,0,1.8,0.56,21.3,1.4,3.468
31.1,0,1.5,0.57,21.5,0.8,4.896
30.6,0,1.4,0.61,22.2,0.7,5.394
30.2,0,0.7,0.61,21.8,0.8,6
30.6,0,2.5,0.6,21.9,0.8,4.307
29.7,0,1.8,0.65,22.4,0.8,3.357
28.7,0,2.4,0.69,22.4,1,4.793
28.5,0,2.1,0.69,22.2,1.7,3.719
27.5,0,1.7,0.73,22.2,1.4,3.413
27.1,0,1.1,0.78,22.9,1.3,3.2
27.2,0,1.1,0.74,22.1,1.2,3.746
27.1,0,1.4,0.74,22,1,3.539
26,0,0.9,0.82,22.6,0.3,2.582
25.3,0,2.4,0.86,22.7,-0.2,1.953
25.7,0,2,0.85,22.9,-0.3,2.204
25,0,2.3,0.89,23,-0.1,1.283
24.6,0.5,2.6,0.9,22.8,0.2,1.074
24.3,1.7,2.9,0.92,22.9,-0.4,0.621
24.7,0.1,2.4,0.91,23.1,0.1,1.1
24.8,1.5,1.4,0.91,23.2,-0.1,0.9
24.8,0.1,2.2,0.89,22.8,-0.2,0.9
24.7,1.6,2.6,0.91,23.1,-0.7,0.81
24.6,6.1,1.8,0.92,23.2,-1.5,0.721
24.7,0.4,2.7,0.9,22.9,-2.7,0.9
24.7,0.5,3.8,0.87,22.3,-3.3,1.682
25.6,0,5.2,0.83,22.4,-4.6,2.811
25.2,0,2.4,0.87,22.8,-5.6,2.567
24.1,15.9,3.3,0.93,22.8,-5.9,2.403
24.1,0.2,3.5,0.93,22.8,-6.9,2.741
24,0.2,2.9,0.92,22.6,-8,2.352
23.8,0.5,3.5,0.93,22.5,-9.2,1.471
23.7,1,2.7,0.91,22.1,-10.2,1.1
23.8,1,2.6,0.91,22.2,-11.9,3.05
23.7,0.7,1,0.89,21.7,-14.1,3.311
23.1,7.8,1.9,0.91,21.5,-15.9,0.9
23,4.5,3,0.91,21.4,-18.3,0.502
23.1,5.6,1.7,0.91,21.5,-20.3,0.511
23.2,9.5,2,0.91,21.6,-22.8,0.439
22.7,10.2,5.1,0.92,21.3,-24.9,0.297
22.1,12.7,4.2,0.92,20.7,-24.6,0.232
21.7,11,5.6,0.88,19.6,-21.9,0.9
21.5,0.9,5.1,0.87,19.2,-18.6,1.173
21.6,0.3,3.3,0.87,19.3,-15.2,3.63
21.3,1.3,2.9,0.93,20.1,-12.2,1.38
24.5,0,2.9,0.73,19.3,-10.1,3.594
25.8,0,5,0.67,19.1,-8.9,4.87
26,0,4,0.62,18.1,-7.5,4.589
27.6,0,3.1,0.55,17.7,-6.6,5.251
27.3,0,4.6,0.55,17.4,-5.8,4.617
26.4,0,3.7,0.6,18,-4.8,5.228
26.6,0,3.8,0.6,18.1,-4,2.245
25.8,0,2.2,0.68,19.4,-2.7,1.974
25.3,0,3.5,0.68,18.9,-1.6,1.1
24.4,0,2.7,0.71,18.7,-0.3,1.141
23.8,0,1.6,0.75,19,0.8,1.214
23.1,0,2.5,0.78,19,1.5,1.241
22.9,0,1.5,0.77,18.6,2.2,1.368
22.8,0,0.8,0.77,18.5,2.8,1.569
22.2,0,1.9,0.81,18.7,3.1,1.264
22.1,0,1.6,0.79,18.2,3.1,1.505
22.1,0,1.3,0.79,18.2,3.7,1.456
22.1,0,2,0.79,18.2,4,1.961
21.7,0,1.8,0.8,18,4.4,1.516
21.7,0,1.2,0.8,18,4.7,1.919
21.3,0,1.2,0.82,18,5,1.351
21.7,0,1.4,0.8,18,5.2,1.357
22.8,0,1.7,0.75,18.1,5.7,1.462
24.2,0,1.9,0.7,18.3,6,1.1
25,0,2,0.67,18.4,6.5,1.888
26.3,0,2.5,0.6,17.9,6.5,2.117
27.1,0,2.6,0.52,16.3,6.4,2.506
26.5,0,1.5,0.54,16.4,6.2,2.52
27.3,0,2,0.49,15.6,6,2.924
28.9,0,2.1,0.45,15.7,5.5,3.159
29,0,2.2,0.42,14.7,5.4,3.631
28.2,0,2.2,0.44,14.7,5.6,3.555
27.4,0,1.7,0.48,15.4,6,3.272
26.2,0,1.4,0.55,16.4,6.1,2.776
25.7,0,0.7,0.57,16.5,6.7,2.48
24.5,0,1.3,0.65,17.4,7.2,2.06
23.2,0,0.8,0.71,17.6,7.5,1.615
23,0,0.5,0.73,17.8,7.6,1.631
22.2,0,0.6,0.77,17.9,7.6,1.381
22.2,0,0.4,0.74,17.3,7.6,1.683
22,0,0.6,0.77,17.7,7.3,1.516
20.7,0,0.4,0.81,17.3,7.5,1.247
20.7,0,1.2,0.82,17.5,7.1,1.512
20.1,0,1.2,0.83,17.1,7.1,1.173
19.6,0,1.8,0.86,17.1,7.6,1.173
19.8,0,1.4,0.85,17.1,7.8,0.924
20.5,0,1,0.82,17.3,8.3,1.1
20.7,0,2,0.78,16.7,8.3,1.142
21.8,0,1.8,0.77,17.5,8.5,1.1
22.3,0,1.5,0.75,17.6,8.3,1.207
23.6,0,0.9,0.71,18,7.7,1.441
23.9,0,1,0.71,18.3,7.2,1.318
25.2,0,1.3,0.68,18.8,6.3,1.423
25.5,0,3.1,0.66,18.6,6,1.334
25.5,0,1.9,0.64,18.1,6.1,1.57
25.2,0,1.4,0.63,17.6,6.3,2.217
24.7,0,1.4,0.53,14.4,5.9,3.199
24.2,0,1.5,0.52,13.7,6.3,3.245
23.7,0,1.5,0.53,13.5,6.5,3.319
23.2,0,1.8,0.57,14.2,6.7,3.211
22.7,0,0.4,0.6,14.5,6.8,3.179
22.6,0,2.3,0.59,14.1,6.1,3.06
21.5,0,0.6,0.68,15.3,6.8,2.681
21.7,0,0.6,0.67,15.2,6.6,3.014
20.5,0,1.4,0.77,16.3,6.1,2.066
20.5,0,2.6,0.75,15.9,5,1.759
21.1,0,0.4,0.72,15.8,4.9,3.704
20.1,0,2.3,0.77,15.9,4.5,1.576
20,0,1.7,0.77,15.8,4.4,1.713
20,0,1.9,0.78,16,4.4,1.776
20.6,0,2.6,0.75,16,4.5,2.063
21.1,0,0.9,0.77,16.9,4.9,1.92
22,0,2.4,0.71,16.4,4.6,2.127
22.7,0,3.8,0.67,16.2,3.7,2.654
23.9,0,2.2,0.66,17.1,3.1,3.462
25.4,0,2.3,0.63,17.8,2.1,4.042
25.3,0,2.9,0.65,18.2,1.4,3.087
23.8,0,4,0.73,18.6,0.9,2.792
23.7,0,4.4,0.73,18.5,0.6,2.266
22.1,0.1,3,0.82,18.8,0.6,1.258
21.2,0.5,2.8,0.84,18.3,0.1,1.804
20.2,1.5,2.2,0.88,18.1,-0.2,1.631
19.8,2.6,2.7,0.89,17.9,-0.7,0.624
19.7,1.2,4.3,0.87,17.4,-1.5,1.923
19.3,1,6.2,0.84,16.5,-2.5,1.196
19.2,0.8,4,0.88,17.1,-3.1,1.452
18.1,7.2,4.4,0.9,16.4,-4.7,0.301
18,3.3,3.2,0.93,16.8,-6.3,2.3
17.7,0,2.8,0.91,16.2,-8.3,4.009
17.6,0,3,0.88,15.5,-9.5,4.071
17.3,0,2.7,0.86,14.9,-11.9,4.24
16.8,0.6,3,0.87,14.6,-13.6,1.214
16.7,3.1,2,0.88,14.6,-14.8,0.9
16.8,4.1,2.6,0.89,14.9,-16.2,0.941
17.2,3.3,2.6,0.89,15.3,-18,0.9
17.7,2.5,2.5,0.88,15.6,-19.6,0.9
18.4,2.7,2.2,0.86,16,-21.4,0.836
18.7,2.2,3.8,0.89,16.8,-23,2.129
18.7,0.6,3.1,0.89,16.8,-22.4,3.153
18.5,1.2,3.2,0.9,16.8,-20.8,1.1
19.2,1.9,2.4,0.92,17.8,-19.7,0.233
19.6,2.3,2.3,0.94,18.6,-18.5,0.307
20.2,0.3,3.2,0.92,18.8,-16.5,0.322
20.2,0.6,2.9,0.93,19,-14.6,0.86
20.5,1.2,2.9,0.93,19.3,-13,0.162
20.6,0.8,4,0.93,19.4,-11.1,0.9
20.3,0.1,3.9,0.9,18.5,-9.1,1.321
21.1,0,3,0.83,18,-7.6,2.619
21.7,0,2.9,0.78,17.6,-6.1,2.473
21.8,0,2.7,0.8,18.1,-5,1.631
21.8,0,2.4,0.8,18.1,-3.6,1.433
22,0,3.4,0.81,18.5,-3.2,1.063
22.2,0,2.7,0.82,18.9,-2.4,1.1
22.1,0,2.3,0.83,19,-1.4,1.1
21.8,0,1.7,0.84,18.9,-0.7,1.273
21.7,0,1.3,0.86,19.2,0.2,0.599
21.7,0,1.4,0.85,19,1.4,0.636
22.1,0,1.7,0.83,19,2.5,0.728
23.1,0,1.7,0.81,19.6,2.7,0.81
23.9,0,3,0.77,19.6,3.4,1.012
25,0,2.6,0.7,19.1,3.8,1.447
25.5,0,1.9,0.66,18.6,4,1.826
26.9,0,2.1,0.58,17.9,3.8,3.072
27.6,0,3.4,0.52,16.8,3.8,3.493
28.2,0,3.5,0.49,16.4,3.8,3.941
28.1,0,3.5,0.5,16.6,3.6,3.666
28.1,0,3.1,0.5,16.6,3.8,3.416
27.4,0,2.6,0.52,16.6,4.4,3.233
26.2,0,2.5,0.55,16.4,4.5,2.578
25.3,0,1.2,0.59,16.7,4.5,2.258
24.1,0,1.5,0.66,17.3,5.3,2.177
23.3,0,0.7,0.72,17.9,5.8,1.739
